<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.11	108.369	108.812	108.345	108.499	76811	0	0
2021.03.12	108.499	109.164	108.486	109.027	75092	0	0
2021.03.15	108.998	109.365	108.913	109.134	62155	0	0
2021.03.16	109.139	109.288	108.771	108.994	57747	0	0
2021.03.17	108.993	109.326	108.742	108.847	60030	0	0
2021.03.18	108.844	109.302	108.625	108.929	77439	0	0
2021.03.19	108.929	109.129	108.609	108.879	66398	0	0
2021.03.22	108.671	108.955	108.605	108.831	53208	0	0
2021.03.23	108.832	108.873	108.407	108.614	53679	0	0
2021.03.24	108.614	108.956	108.451	108.725	58975	0	0
2021.03.25	108.723	109.237	108.712	109.165	53104	0	0
2021.03.26	109.163	109.847	109.131	109.676	50209	0	0
2021.03.29	109.707	109.845	109.373	109.803	48136	0	0
2021.03.30	109.794	110.428	109.721	110.351	53004	0	0
2021.03.31	110.357	110.966	110.273	110.708	63528	0	0
2021.04.01	110.703	110.847	110.545	110.604	47842	0	0
2021.04.02	110.595	110.749	110.374	110.623	40142	0	0
2021.04.05	110.595	110.749	109.962	110.173	37482	0	0
2021.04.06	110.174	110.553	109.668	109.743	57894	0	0
2021.04.07	109.743	109.942	109.578	109.832	64151	0	0
2021.04.08	109.846	109.904	108.999	109.270	55516	0	0
2021.04.09	109.268	109.960	109.203	109.658	52949	0	0
2021.04.12	109.605	109.769	109.245	109.378	48226	0	0
2021.04.13	109.384	109.752	109.018	109.059	63107	0	0
2021.04.14	109.054	109.095	108.751	108.916	44204	0	0
2021.04.15	108.912	108.965	108.611	108.762	39113	0	0
2021.04.16	108.762	108.964	108.610	108.793	36034	0	0
2021.04.19	108.726	108.833	108.009	108.153	42880	0	0
2021.04.20	108.138	108.546	107.970	108.101	41837	0	0
2021.04.21	108.099	108.281	107.874	108.069	34821	0	0
2021.04.22	108.052	108.232	107.814	107.962	37674	0	0
2021.04.23	107.962	108.145	107.477	107.875	37357	0	0
2021.04.26	107.887	108.197	107.643	108.090	37077	0	0
2021.04.27	108.083	108.777	108.055	108.691	35305	0	0
2021.04.28	108.667	109.075	108.571	108.589	47670	0	0
2021.04.29	108.596	109.223	108.436	108.912	37507	0	0
2021.04.30	108.925	109.342	108.711	109.329	41903	0	0
2021.05.03	109.261	109.696	108.894	109.071	34842	0	0
2021.05.04	109.066	109.487	109.022	109.315	47685	0	0
2021.05.05	109.323	109.480	109.143	109.188	34729	0	0
2021.05.06	109.188	109.427	109.001	109.090	50793	0	0
2021.05.07	109.089	109.287	108.338	108.604	53458	0	0
2021.05.10	108.545	109.056	108.465	108.810	44651	0	0
2021.05.11	108.792	108.982	108.348	108.615	51720	0	0
2021.05.12	108.609	109.706	108.548	109.699	58279	0	0
2021.05.13	109.664	109.785	109.405	109.453	53550	0	0
2021.05.14	109.448	109.656	109.186	109.362	44480	0	0
2021.05.17	109.254	109.501	109.073	109.209	37764	0	0
2021.05.18	109.209	109.283	108.834	108.888	41944	0	0
2021.05.19	108.895	109.337	108.571	109.227	58711	0	0
2021.05.20	109.218	109.308	108.748	108.767	52253	0	0
2021.05.21	108.773	109.003	108.610	108.945	44086	0	0
2021.05.24	108.891	108.996	108.696	108.740	48897	0	0
2021.05.25	108.740	109.070	108.558	108.747	56553	0	0
2021.05.26	108.746	109.178	108.722	109.139	51578	0	0
2021.05.27	109.136	109.923	109.037	109.808	59453	0	0
2021.05.28	109.808	110.200	109.728	109.872	55317	0	0
2021.05.31	109.746	109.933	109.354	109.556	35337	0	0
2021.06.01	109.557	109.707	109.329	109.467	49664	0	0
2021.06.02	109.467	109.885	109.381	109.547	47477	0	0
2021.06.03	109.547	110.321	109.507	110.276	54099	0	0
2021.06.04	110.276	110.329	109.363	109.524	51108	0	0
2021.06.07	109.576	109.637	109.186	109.238	44026	0	0
2021.06.08	109.238	109.557	109.199	109.492	51428	0	0
2021.06.09	109.485	109.657	109.225	109.618	47428	0	0
2021.06.10	109.607	109.797	109.305	109.319	62471	0	0
2021.06.11	109.316	109.844	109.294	109.682	58950	0	0
2021.06.14	109.627	110.098	109.610	110.071	52811	0	0
2021.06.15	110.070	110.168	109.987	110.056	49979	0	0
2021.06.16	110.053	110.721	109.804	110.708	56973	0	0
2021.06.17	110.706	110.823	110.166	110.221	79003	0	0
2021.06.18	110.220	110.332	109.941	110.211	74353	0	0
2021.06.21	110.095	110.352	109.716	110.314	85146	0	0
2021.06.22	110.313	110.791	110.211	110.658	57913	0	0
2021.06.23	110.657	111.102	110.567	110.949	60739	0	0
2021.06.24	110.948	111.115	110.687	110.874	68409	0	0
2021.06.25	110.872	110.984	110.480	110.778	58731	0	0
2021.06.28	110.726	110.977	110.497	110.614	61650	0	0
2021.06.29	110.617	110.760	110.430	110.538	66259	0	0
2021.06.30	110.528	111.121	110.417	111.101	72995	0	0
2021.07.01	111.101	111.638	111.027	111.521	67131	0	0
2021.07.02	111.519	111.659	110.951	111.020	67644	0	0
2021.07.05	110.946	111.190	110.796	110.962	62273	0	0
2021.07.06	110.950	110.976	110.521	110.610	72127	0	0
2021.07.07	110.613	110.815	110.395	110.608	80357	0	0
2021.07.08	110.605	110.683	109.532	109.748	88373	0	0
2021.07.09	109.747	110.258	109.703	110.102	74390	0	0
2021.07.12	110.076	110.401	109.976	110.349	52851	0	0
2021.07.13	110.348	110.647	110.198	110.627	62185	0	0
2021.07.14	110.617	110.698	109.934	109.950	59684	0	0
2021.07.15	109.937	110.089	109.714	109.831	62785	0	0
2021.07.16	109.809	110.341	109.732	110.081	60672	0	0
2021.07.19	110.004	110.097	109.065	109.447	71600	0	0
2021.07.20	109.451	109.956	109.297	109.843	72643	0	0
2021.07.21	109.837	110.386	109.767	110.286	60249	0	0
2021.07.22	110.279	110.359	110.013	110.149	53379	0	0
2021.07.23	110.148	110.593	110.086	110.547	47935	0	0
2021.07.26	110.448	110.584	110.116	110.381	50221	0	0
2021.07.27	110.366	110.392	109.581	109.774	60337	0	0
2021.07.28	109.755	110.286	109.714	109.909	64448	0	0
2021.07.29	109.904	109.946	109.421	109.470	54940	0	0
2021.07.30	109.455	109.827	109.360	109.656	48490	0	0
2021.08.02	109.624	109.770	109.186	109.305	42458	0	0
2021.08.03	109.294	109.339	108.877	109.042	48119	0	0
2021.08.04	109.021	109.676	108.721	109.473	52918	0	0
2021.08.05	109.473	109.788	109.403	109.761	51024	0	0
2021.08.06	109.753	110.355	109.697	110.217	49525	0	0
2021.08.09	110.196	110.354	110.025	110.267	42618	0	0
2021.08.10	110.255	110.598	110.250	110.560	43010	0	0
2021.08.11	110.550	110.800	110.308	110.428	50406	0	0
2021.08.12	110.401	110.546	110.316	110.386	37739	0	0
2021.08.13	110.386	110.456	109.545	109.592	38688	0	0
2021.08.16	109.535	109.751	109.113	109.243	44471	0	0
2021.08.17	109.258	109.656	109.118	109.595	48944	0	0
2021.08.18	109.569	110.066	109.471	109.763	50445	0	0
2021.08.19	109.754	110.228	109.482	109.763	62929	0	0
2021.08.20	109.735	109.885	109.569	109.799	45012	0	0
2021.08.23	109.686	110.147	109.616	109.694	47475	0	0
2021.08.24	109.680	109.881	109.413	109.679	42705	0	0
2021.08.25	109.676	110.124	109.474	110.023	47422	0	0
2021.08.26	109.951	110.227	109.926	110.081	57712	0	0
2021.08.27	110.083	110.267	109.779	109.850	52802	0	0
2021.08.30	109.849	109.963	109.703	109.913	32649	0	0
2021.08.31	109.907	110.079	109.586	110.007	56215	0	0
2021.09.01	109.991	110.418	109.880	110.025	56113	0	0
2021.09.02	110.008	110.120	109.916	109.937	41662	0	0
2021.09.03	109.921	110.073	109.592	109.712	54499	0	0
2021.09.06	109.647	109.947	109.645	109.845	29213	0	0
2021.09.07	109.818	110.317	109.686	110.282	53694	0	0
2021.09.08	110.267	110.447	110.141	110.257	60304	0	0
2021.09.09	110.225	110.272	109.620	109.718	64775	0	0
2021.09.10	109.722	109.991	109.633	109.904	49516	0	0
2021.09.13	109.829	110.159	109.787	110.004	44355	0	0
2021.09.14	109.988	110.162	109.526	109.683	58876	0	0
2021.09.15	109.682	109.742	109.113	109.368	55215	0	0
2021.09.16	109.358	109.829	109.213	109.727	54815	0	0
2021.09.17	109.722	110.082	109.666	109.969	51308	0	0
2021.09.20	109.886	110.036	109.322	109.400	58917	0	0
2021.09.21	109.378	109.707	109.183	109.212	67544	0	0
2021.09.22	109.213	109.900	109.119	109.783	86125	0	0
2021.09.23	109.766	110.346	109.716	110.322	61821	0	0
2021.09.24	110.320	110.793	110.252	110.735	51430	0	0
2021.09.27	110.676	111.066	110.534	111.007	54704	0	0
2021.09.28	110.973	111.639	110.934	111.496	71358	0	0
2021.09.29	111.496	112.048	111.207	111.965	72621	0	0
2021.09.30	111.958	112.081	111.237	111.293	71036	0	0
2021.10.01	111.242	111.488	110.905	111.066	76154	0	0
2021.10.04	111.055	111.303	110.821	110.921	68116	0	0
2021.10.05	110.912	111.563	110.864	111.463	60679	0	0
2021.10.06	111.456	111.788	111.202	111.405	71867	0	0
2021.10.07	111.382	111.650	111.230	111.621	53346	0	0
2021.10.08	111.606	112.249	111.509	112.225	62783	0	0
2021.10.11	112.103	113.413	112.103	113.307	49636	0	0
2021.10.12	113.287	113.787	113.002	113.606	68662	0	0
2021.10.13	113.582	113.804	113.226	113.245	65181	0	0
2021.10.14	113.243	113.718	113.208	113.673	56933	0	0
2021.10.15	113.668	114.466	113.642	114.249	68671	0	0
2021.10.18	114.252	114.451	114.014	114.317	71009	0	0
2021.10.19	114.313	114.394	113.878	114.367	65490	0	0
2021.10.20	114.351	114.698	114.079	114.243	75277	0	0
2021.10.21	114.243	114.413	113.651	113.996	77046	0	0
2021.10.22	113.995	114.207	113.411	113.487	77596	0	0
2021.10.25	113.551	113.924	113.458	113.708	68304	0	0
2021.10.26	113.695	114.312	113.675	114.147	56385	0	0
2021.10.27	114.126	114.221	113.388	113.823	82483	0	0
2021.10.28	113.790	113.867	113.255	113.570	86044	0	0
2021.10.29	113.551	114.096	113.390	113.961	80555	0	0
2021.11.01	114.102	114.444	113.939	114.006	57549	0	0
2021.11.02	113.992	114.134	113.463	113.950	68662	0	0
2021.11.03	113.942	114.219	113.720	113.990	76286	0	0
2021.11.04	113.975	114.278	113.507	113.753	76810	0	0
2021.11.05	113.746	114.028	113.299	113.387	81523	0	0
2021.11.08	113.321	113.666	113.079	113.217	65561	0	0
2021.11.09	113.193	113.288	112.725	112.869	79416	0	0
2021.11.10	112.855	114.015	112.772	113.900	84209	0	0
2021.11.11	113.896	114.154	113.805	114.050	54662	0	0
2021.11.12	114.053	114.300	113.759	113.919	63715	0	0
2021.11.15	113.907	114.217	113.749	114.116	62606	0	0
2021.11.16	114.101	114.846	114.047	114.814	70109	0	0
2021.11.17	114.803	114.968	113.933	114.090	72918	0	0
2021.11.18	114.070	114.487	113.875	114.251	70711	0	0
2021.11.19	114.233	114.538	113.585	114.017	96466	0	0
2021.11.22	113.914	114.960	113.894	114.872	77173	0	0
2021.11.23	114.865	115.192	114.482	115.139	95162	0	0
2021.11.24	115.111	115.520	114.823	115.407	93788	0	0
2021.11.25	115.393	115.454	115.241	115.360	67429	0	0
2021.11.26	115.333	115.366	113.050	113.351	155971	0	0
2021.11.29	113.617	113.954	112.991	113.524	116122	0	0
2021.11.30	113.510	113.888	112.530	113.160	143922	0	0
2021.12.01	113.140	113.630	112.670	112.772	118149	0	0
2021.12.02	112.751	113.328	112.619	113.191	124184	0	0
2021.12.03	113.180	113.610	112.555	112.831	109055	0	0
2021.12.06	112.835	113.555	112.835	113.474	85548	0	0
2021.12.07	113.467	113.781	113.396	113.571	73502	0	0
2021.12.08	113.612	113.955	113.311	113.698	94295	0	0
2021.12.09	113.668	113.810	113.271	113.477	75620	0	0
2021.12.10	113.446	113.790	113.222	113.383	75337	0	0
2021.12.13	113.277	113.729	113.273	113.580	64804	0	0
2021.12.14	113.557	113.756	113.316	113.734	69496	0	0
2021.12.15	113.722	114.271	113.620	114.045	75859	0	0
2021.12.16	114.021	114.245	113.562	113.696	85829	0	0
2021.12.17	113.694	113.853	113.138	113.702	87630	0	0
2021.12.20	113.531	113.726	113.327	113.629	85299	0	0
2021.12.21	113.621	114.219	113.475	114.083	56066	0	0
2021.12.22	114.071	114.369	113.945	114.095	55862	0	0
2021.12.23	114.084	114.467	114.044	114.399	49864	0	0
2021.12.24	114.388	114.512	114.296	114.346	52747	0	0
2021.12.27	114.304	114.913	114.304	114.885	40601	0	0
2021.12.28	114.878	114.948	114.705	114.819	44969	0	0
2021.12.29	114.800	115.038	114.664	114.960	52660	0	0
2021.12.30	114.948	115.206	114.900	115.058	54106	0	0
2021.12.31	115.052	115.199	115.000	115.088	40879	0	0
