<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.21	12:00:00	1.39290	1.39399	1.39188	1.39352	2470	0	0
2021.04.21	13:00:00	1.39351	1.39410	1.39265	1.39341	2273	0	0
2021.04.21	14:00:00	1.39346	1.39355	1.39202	1.39208	1448	0	0
2021.04.21	15:00:00	1.39207	1.39248	1.39048	1.39116	2097	0	0
2021.04.21	16:00:00	1.39112	1.39114	1.38856	1.39059	3791	0	0
2021.04.21	17:00:00	1.39060	1.39394	1.39025	1.39308	4767	0	0
2021.04.21	18:00:00	1.39308	1.39429	1.39262	1.39350	2801	0	0
2021.04.21	19:00:00	1.39350	1.39394	1.39241	1.39295	1626	0	0
2021.04.21	20:00:00	1.39299	1.39382	1.39286	1.39332	1961	0	0
2021.04.21	21:00:00	1.39332	1.39349	1.39258	1.39258	1474	0	0
2021.04.21	22:00:00	1.39263	1.39349	1.39257	1.39284	1437	0	0
2021.04.21	23:00:00	1.39284	1.39290	1.39229	1.39271	1032	0	0
2021.04.22	00:00:00	1.39272	1.39350	1.39217	1.39317	469	0	7
2021.04.22	01:00:00	1.39301	1.39330	1.39259	1.39277	433	0	0
2021.04.22	02:00:00	1.39278	1.39330	1.39274	1.39311	856	0	0
2021.04.22	03:00:00	1.39308	1.39396	1.39255	1.39371	2035	0	0
2021.04.22	04:00:00	1.39371	1.39425	1.39352	1.39376	2145	0	0
2021.04.22	05:00:00	1.39376	1.39464	1.39371	1.39450	1620	0	0
2021.04.22	06:00:00	1.39451	1.39496	1.39363	1.39364	1669	0	0
2021.04.22	07:00:00	1.39363	1.39386	1.39270	1.39283	1995	0	0
2021.04.22	08:00:00	1.39283	1.39391	1.39260	1.39344	1749	0	0
2021.04.22	09:00:00	1.39344	1.39461	1.39255	1.39398	2429	0	0
2021.04.22	10:00:00	1.39398	1.39460	1.39242	1.39263	2733	0	0
2021.04.22	11:00:00	1.39262	1.39265	1.38971	1.38992	3007	0	0
2021.04.22	12:00:00	1.38993	1.39081	1.38878	1.39040	2829	0	0
2021.04.22	13:00:00	1.39040	1.39189	1.38994	1.39029	1770	0	0
2021.04.22	14:00:00	1.39029	1.39148	1.38919	1.38948	2232	0	0
2021.04.22	15:00:00	1.38948	1.38948	1.38590	1.38695	3946	0	0
2021.04.22	16:00:00	1.38684	1.38756	1.38423	1.38480	4596	0	0
2021.04.22	17:00:00	1.38480	1.38516	1.38269	1.38445	4723	0	0
2021.04.22	18:00:00	1.38447	1.38553	1.38369	1.38488	2952	0	0
2021.04.22	19:00:00	1.38488	1.38581	1.38428	1.38431	1948	0	0
2021.04.22	20:00:00	1.38431	1.38461	1.38288	1.38356	4402	0	0
2021.04.22	21:00:00	1.38353	1.38391	1.38238	1.38381	3321	0	0
2021.04.22	22:00:00	1.38381	1.38449	1.38334	1.38370	2441	0	0
2021.04.22	23:00:00	1.38370	1.38427	1.38361	1.38383	959	0	0
2021.04.23	00:00:00	1.38381	1.38447	1.38304	1.38390	574	0	0
2021.04.23	01:00:00	1.38390	1.38418	1.38344	1.38418	597	0	0
2021.04.23	02:00:00	1.38417	1.38444	1.38352	1.38384	791	0	0
2021.04.23	03:00:00	1.38388	1.38465	1.38365	1.38461	2039	0	0
2021.04.23	04:00:00	1.38460	1.38629	1.38427	1.38622	1816	0	0
2021.04.23	05:00:00	1.38620	1.38626	1.38492	1.38613	2011	0	0
2021.04.23	06:00:00	1.38610	1.38637	1.38546	1.38586	1795	0	0
2021.04.23	07:00:00	1.38584	1.38662	1.38579	1.38637	1589	0	0
2021.04.23	08:00:00	1.38637	1.38660	1.38545	1.38638	1651	0	0
2021.04.23	09:00:00	1.38635	1.38659	1.38529	1.38617	1959	0	0
2021.04.23	10:00:00	1.38617	1.38908	1.38554	1.38885	3363	0	0
2021.04.23	11:00:00	1.38884	1.38898	1.38628	1.38752	2668	0	0
2021.04.23	12:00:00	1.38753	1.38844	1.38645	1.38792	1846	0	0
2021.04.23	13:00:00	1.38793	1.38902	1.38695	1.38898	1892	0	0
2021.04.23	14:00:00	1.38898	1.38955	1.38785	1.38864	2160	0	0
2021.04.23	15:00:00	1.38864	1.38925	1.38735	1.38844	2909	0	0
2021.04.23	16:00:00	1.38847	1.38891	1.38506	1.38604	3895	0	0
2021.04.23	17:00:00	1.38604	1.38676	1.38372	1.38408	4407	0	0
2021.04.23	18:00:00	1.38405	1.38496	1.38358	1.38436	2681	0	0
2021.04.23	19:00:00	1.38436	1.38577	1.38436	1.38564	1772	0	0
2021.04.23	20:00:00	1.38565	1.38704	1.38543	1.38663	1755	0	0
2021.04.23	21:00:00	1.38663	1.38773	1.38659	1.38764	1065	0	0
2021.04.23	22:00:00	1.38760	1.38901	1.38733	1.38853	1349	0	0
2021.04.23	23:00:00	1.38852	1.38875	1.38752	1.38847	830	0	0
2021.04.26	00:00:00	1.38690	1.38802	1.38690	1.38776	333	0	7
2021.04.26	01:00:00	1.38752	1.38813	1.38727	1.38733	664	0	0
2021.04.26	02:00:00	1.38734	1.38766	1.38642	1.38648	907	0	0
2021.04.26	03:00:00	1.38645	1.38929	1.38645	1.38876	1426	0	0
2021.04.26	04:00:00	1.38870	1.39001	1.38868	1.38986	1869	0	0
2021.04.26	05:00:00	1.38986	1.39049	1.38946	1.39033	1349	0	0
2021.04.26	06:00:00	1.39033	1.39074	1.38996	1.39005	1590	0	0
2021.04.26	07:00:00	1.39004	1.39075	1.39000	1.39023	1449	0	0
2021.04.26	08:00:00	1.39023	1.39071	1.38965	1.38965	1129	0	0
2021.04.26	09:00:00	1.38967	1.39136	1.38905	1.39056	2689	0	0
2021.04.26	10:00:00	1.39052	1.39289	1.39026	1.39249	3027	0	0
2021.04.26	11:00:00	1.39249	1.39291	1.38934	1.39045	2642	0	0
2021.04.26	12:00:00	1.39046	1.39266	1.39005	1.39151	2419	0	0
2021.04.26	13:00:00	1.39150	1.39189	1.38982	1.38982	2342	0	0
2021.04.26	14:00:00	1.38982	1.39043	1.38820	1.38898	2817	0	0
2021.04.26	15:00:00	1.38898	1.38976	1.38671	1.38688	3281	0	0
2021.04.26	16:00:00	1.38688	1.38955	1.38658	1.38872	3525	0	0
2021.04.26	17:00:00	1.38871	1.39046	1.38856	1.38924	3003	0	0
2021.04.26	18:00:00	1.38922	1.38981	1.38802	1.38898	2889	0	0
2021.04.26	19:00:00	1.38900	1.38902	1.38775	1.38871	2425	0	0
2021.04.26	20:00:00	1.38871	1.38952	1.38855	1.38937	1407	0	0
2021.04.26	21:00:00	1.38937	1.39067	1.38936	1.39064	1541	0	0
2021.04.26	22:00:00	1.39063	1.39083	1.39000	1.39068	1992	0	0
2021.04.26	23:00:00	1.39068	1.39068	1.38981	1.38981	1406	0	0
2021.04.27	00:00:00	1.38980	1.39014	1.38885	1.38974	472	0	7
2021.04.27	01:00:00	1.38973	1.39000	1.38957	1.38963	513	0	0
2021.04.27	02:00:00	1.38963	1.38981	1.38924	1.38948	518	0	0
2021.04.27	03:00:00	1.38948	1.39022	1.38879	1.38923	2068	0	0
2021.04.27	04:00:00	1.38924	1.38948	1.38817	1.38885	1842	0	0
2021.04.27	05:00:00	1.38885	1.38900	1.38746	1.38776	1453	0	0
2021.04.27	06:00:00	1.38776	1.38848	1.38762	1.38805	1209	0	0
2021.04.27	07:00:00	1.38805	1.38908	1.38788	1.38889	1149	0	0
2021.04.27	08:00:00	1.38889	1.38965	1.38877	1.38933	1168	0	0
2021.04.27	09:00:00	1.38933	1.38975	1.38787	1.38870	2012	0	0
2021.04.27	10:00:00	1.38872	1.39011	1.38699	1.38862	2400	0	0
2021.04.27	11:00:00	1.38855	1.38893	1.38588	1.38600	2251	0	0
2021.04.27	12:00:00	1.38600	1.38861	1.38589	1.38850	2072	0	0
2021.04.27	13:00:00	1.38853	1.39169	1.38815	1.39114	2435	0	0
2021.04.27	14:00:00	1.39115	1.39175	1.39035	1.39069	2380	0	0
2021.04.27	15:00:00	1.39072	1.39167	1.38928	1.39040	2490	0	0
2021.04.27	16:00:00	1.39041	1.39055	1.38865	1.39009	3375	0	0
2021.04.27	17:00:00	1.39009	1.39240	1.38972	1.39151	3977	0	0
2021.04.27	18:00:00	1.39149	1.39224	1.39070	1.39075	2579	0	0
2021.04.27	19:00:00	1.39077	1.39149	1.38965	1.39057	2597	0	0
2021.04.27	20:00:00	1.39057	1.39148	1.39053	1.39091	1616	0	0
2021.04.27	21:00:00	1.39091	1.39105	1.39017	1.39018	1475	0	0
2021.04.27	22:00:00	1.39018	1.39070	1.39005	1.39048	1131	0	0
2021.04.27	23:00:00	1.39047	1.39107	1.39034	1.39107	948	0	0
2021.04.28	00:00:00	1.39110	1.39110	1.38967	1.39053	3036	0	1
2021.04.28	01:00:00	1.39050	1.39057	1.38990	1.39034	609	0	0
2021.04.28	02:00:00	1.39035	1.39070	1.39016	1.39038	512	0	0
2021.04.28	03:00:00	1.39028	1.39028	1.38874	1.38878	1191	0	0
2021.04.28	04:00:00	1.38878	1.38923	1.38751	1.38786	2235	0	0
2021.04.28	05:00:00	1.38786	1.38843	1.38777	1.38779	1798	0	0
2021.04.28	06:00:00	1.38778	1.38796	1.38740	1.38749	772	0	0
2021.04.28	07:00:00	1.38752	1.38807	1.38742	1.38748	987	0	0
2021.04.28	08:00:00	1.38747	1.38883	1.38747	1.38818	777	0	0
2021.04.28	09:00:00	1.38817	1.38921	1.38682	1.38689	2129	0	0
2021.04.28	10:00:00	1.38689	1.38811	1.38623	1.38738	3347	0	0
2021.04.28	11:00:00	1.38739	1.38894	1.38689	1.38812	2647	0	0
2021.04.28	12:00:00	1.38811	1.38971	1.38772	1.38892	2544	0	0
2021.04.28	13:00:00	1.38891	1.38940	1.38640	1.38667	2237	0	0
2021.04.28	14:00:00	1.38667	1.38787	1.38611	1.38782	2552	0	0
2021.04.28	15:00:00	1.38781	1.38834	1.38641	1.38679	2430	0	0
2021.04.28	16:00:00	1.38678	1.38956	1.38670	1.38953	3352	0	0
2021.04.28	17:00:00	1.38950	1.39236	1.38920	1.39062	4909	0	0
2021.04.28	18:00:00	1.39062	1.39198	1.39013	1.39156	3119	0	0
2021.04.28	19:00:00	1.39155	1.39188	1.39067	1.39146	1886	0	0
2021.04.28	20:00:00	1.39146	1.39159	1.38986	1.39008	1781	0	0
2021.04.28	21:00:00	1.38984	1.39507	1.38895	1.39438	6926	0	0
2021.04.28	22:00:00	1.39438	1.39473	1.39322	1.39457	4495	0	0
2021.04.28	23:00:00	1.39457	1.39489	1.39334	1.39334	1269	0	0
2021.04.29	00:00:00	1.39331	1.39382	1.39267	1.39345	473	0	9
2021.04.29	01:00:00	1.39348	1.39558	1.39334	1.39501	615	0	0
2021.04.29	02:00:00	1.39501	1.39554	1.39489	1.39541	696	0	0
2021.04.29	03:00:00	1.39542	1.39689	1.39516	1.39643	1183	0	0
2021.04.29	04:00:00	1.39643	1.39767	1.39621	1.39677	1819	0	0
2021.04.29	05:00:00	1.39679	1.39699	1.39518	1.39534	1496	0	0
2021.04.29	06:00:00	1.39534	1.39567	1.39395	1.39444	1473	0	0
2021.04.29	07:00:00	1.39446	1.39525	1.39424	1.39508	947	0	0
2021.04.29	08:00:00	1.39508	1.39595	1.39506	1.39578	925	0	0
2021.04.29	09:00:00	1.39576	1.39646	1.39488	1.39617	2990	0	0
2021.04.29	10:00:00	1.39617	1.39698	1.39501	1.39628	3746	0	0
2021.04.29	11:00:00	1.39628	1.39672	1.39336	1.39418	2983	0	0
2021.04.29	12:00:00	1.39418	1.39616	1.39355	1.39402	3091	0	0
2021.04.29	13:00:00	1.39402	1.39459	1.39320	1.39438	2627	0	0
2021.04.29	14:00:00	1.39437	1.39520	1.39408	1.39488	2877	0	0
2021.04.29	15:00:00	1.39488	1.39662	1.39427	1.39620	3313	0	0
2021.04.29	16:00:00	1.39620	1.39656	1.39391	1.39434	5464	0	0
2021.04.29	17:00:00	1.39435	1.39583	1.39377	1.39447	5527	0	0
2021.04.29	18:00:00	1.39447	1.39564	1.39442	1.39547	3412	0	0
2021.04.29	19:00:00	1.39546	1.39547	1.39408	1.39423	4054	0	0
2021.04.29	20:00:00	1.39423	1.39478	1.39389	1.39402	2355	0	0
2021.04.29	21:00:00	1.39402	1.39493	1.39345	1.39491	2136	0	0
2021.04.29	22:00:00	1.39491	1.39513	1.39419	1.39502	2046	0	0
2021.04.29	23:00:00	1.39503	1.39503	1.39373	1.39402	958	0	0
2021.04.30	00:00:00	1.39401	1.39456	1.39266	1.39409	433	0	50
2021.04.30	01:00:00	1.39413	1.39440	1.39389	1.39432	762	0	0
2021.04.30	02:00:00	1.39434	1.39524	1.39431	1.39503	776	0	0
2021.04.30	03:00:00	1.39503	1.39543	1.39430	1.39533	1669	0	0
2021.04.30	04:00:00	1.39533	1.39581	1.39514	1.39544	1180	0	0
2021.04.30	05:00:00	1.39543	1.39551	1.39456	1.39473	1213	0	0
2021.04.30	06:00:00	1.39474	1.39491	1.39422	1.39464	1023	0	0
2021.04.30	07:00:00	1.39464	1.39510	1.39445	1.39453	969	0	0
2021.04.30	08:00:00	1.39454	1.39455	1.39346	1.39374	1149	0	0
2021.04.30	09:00:00	1.39374	1.39468	1.39330	1.39344	2211	0	0
2021.04.30	10:00:00	1.39346	1.39362	1.39092	1.39148	3491	0	0
2021.04.30	11:00:00	1.39149	1.39206	1.39044	1.39072	2533	0	0
2021.04.30	12:00:00	1.39072	1.39136	1.39009	1.39079	1952	0	0
2021.04.30	13:00:00	1.39080	1.39237	1.39014	1.39081	2404	0	0
2021.04.30	14:00:00	1.39082	1.39222	1.39050	1.39064	2516	0	0
2021.04.30	15:00:00	1.39064	1.39132	1.38724	1.38788	3308	0	0
2021.04.30	16:00:00	1.38791	1.38878	1.38628	1.38762	4427	0	0
2021.04.30	17:00:00	1.38765	1.38765	1.38416	1.38448	6223	0	0
2021.04.30	18:00:00	1.38448	1.38464	1.38075	1.38367	6334	0	0
2021.04.30	19:00:00	1.38367	1.38420	1.38240	1.38297	3016	0	0
2021.04.30	20:00:00	1.38297	1.38310	1.38031	1.38052	2584	0	0
2021.04.30	21:00:00	1.38052	1.38210	1.38027	1.38080	2521	0	0
2021.04.30	22:00:00	1.38080	1.38114	1.38029	1.38112	1630	0	0
2021.04.30	23:00:00	1.38111	1.38214	1.38108	1.38128	826	0	0
2021.05.03	00:00:00	1.38071	1.38193	1.37971	1.38135	334	0	24
2021.05.03	01:00:00	1.38134	1.38221	1.38108	1.38195	565	0	0
2021.05.03	02:00:00	1.38195	1.38230	1.38158	1.38189	655	0	0
2021.05.03	03:00:00	1.38198	1.38338	1.38121	1.38336	1063	0	0
2021.05.03	04:00:00	1.38336	1.38360	1.38248	1.38255	1058	0	0
2021.05.03	05:00:00	1.38256	1.38256	1.38166	1.38177	928	0	0
2021.05.03	06:00:00	1.38180	1.38275	1.38176	1.38258	876	0	0
2021.05.03	07:00:00	1.38257	1.38258	1.38194	1.38207	1307	0	0
2021.05.03	08:00:00	1.38207	1.38227	1.38075	1.38118	973	0	0
2021.05.03	09:00:00	1.38112	1.38312	1.38012	1.38244	2433	0	0
2021.05.03	10:00:00	1.38243	1.38460	1.38222	1.38414	3182	0	0
2021.05.03	11:00:00	1.38413	1.38581	1.38361	1.38564	2299	0	0
2021.05.03	12:00:00	1.38564	1.38605	1.38446	1.38534	2329	0	0
2021.05.03	13:00:00	1.38534	1.38738	1.38510	1.38728	1928	0	0
2021.05.03	14:00:00	1.38728	1.38784	1.38677	1.38708	2140	0	0
2021.05.03	15:00:00	1.38708	1.38947	1.38664	1.38780	2854	0	0
2021.05.03	16:00:00	1.38779	1.39066	1.38776	1.39027	3202	0	0
2021.05.03	17:00:00	1.39034	1.39319	1.39018	1.39279	4519	0	0
2021.05.03	18:00:00	1.39278	1.39295	1.39102	1.39115	2660	0	0
2021.05.03	19:00:00	1.39115	1.39131	1.39046	1.39072	2257	0	0
2021.05.03	20:00:00	1.39073	1.39133	1.39064	1.39075	2184	0	0
2021.05.03	21:00:00	1.39075	1.39149	1.39069	1.39140	2225	0	0
2021.05.03	22:00:00	1.39133	1.39133	1.39057	1.39071	1818	0	0
2021.05.03	23:00:00	1.39071	1.39112	1.39048	1.39081	807	0	0
2021.05.04	00:00:00	1.39083	1.39133	1.39001	1.39095	895	0	4
2021.05.04	01:00:00	1.39096	1.39096	1.39012	1.39027	912	0	0
2021.05.04	02:00:00	1.39034	1.39056	1.38991	1.39032	354	0	0
2021.05.04	03:00:00	1.39031	1.39055	1.38929	1.39007	908	0	0
2021.05.04	04:00:00	1.39007	1.39016	1.38831	1.38838	1152	0	0
2021.05.04	05:00:00	1.38838	1.38861	1.38778	1.38810	1609	0	0
2021.05.04	06:00:00	1.38808	1.38829	1.38759	1.38784	877	0	0
2021.05.04	07:00:00	1.38787	1.38831	1.38711	1.38747	994	0	0
2021.05.04	08:00:00	1.38746	1.38814	1.38685	1.38792	1505	0	0
2021.05.04	09:00:00	1.38792	1.38923	1.38721	1.38854	2320	0	0
2021.05.04	10:00:00	1.38855	1.38903	1.38514	1.38674	3937	0	0
2021.05.04	11:00:00	1.38673	1.38903	1.38671	1.38694	3339	0	0
2021.05.04	12:00:00	1.38694	1.38846	1.38646	1.38794	3396	0	0
2021.05.04	13:00:00	1.38794	1.38910	1.38739	1.38779	2488	0	0
2021.05.04	14:00:00	1.38778	1.38815	1.38559	1.38638	3886	0	0
2021.05.04	15:00:00	1.38636	1.38677	1.38382	1.38502	4695	0	0
2021.05.04	16:00:00	1.38501	1.38616	1.38435	1.38532	5065	0	0
2021.05.04	17:00:00	1.38533	1.38882	1.38456	1.38833	6093	0	0
2021.05.04	18:00:00	1.38834	1.38917	1.38581	1.38718	7453	0	0
2021.05.04	19:00:00	1.38716	1.38959	1.38695	1.38875	3903	0	0
2021.05.04	20:00:00	1.38874	1.38967	1.38858	1.38945	3358	0	0
2021.05.04	21:00:00	1.38944	1.38976	1.38913	1.38918	2832	0	0
2021.05.04	22:00:00	1.38918	1.38921	1.38830	1.38896	2867	0	0
2021.05.04	23:00:00	1.38896	1.38946	1.38844	1.38854	1656	0	0
2021.05.05	00:00:00	1.38856	1.38872	1.38806	1.38849	404	0	2
2021.05.05	01:00:00	1.38849	1.38928	1.38838	1.38925	534	0	0
2021.05.05	02:00:00	1.38928	1.38931	1.38869	1.38875	712	0	0
2021.05.05	03:00:00	1.38878	1.39005	1.38875	1.38988	1570	0	0
2021.05.05	04:00:00	1.38993	1.39095	1.38953	1.39091	1276	0	0
2021.05.05	05:00:00	1.39087	1.39110	1.39052	1.39073	1210	0	0
2021.05.05	06:00:00	1.39073	1.39146	1.39069	1.39113	838	0	0
2021.05.05	07:00:00	1.39114	1.39132	1.39072	1.39092	875	0	0
2021.05.05	08:00:00	1.39092	1.39107	1.38962	1.39026	1032	0	0
2021.05.05	09:00:00	1.39024	1.39102	1.38870	1.39073	2936	0	0
2021.05.05	10:00:00	1.39073	1.39143	1.38859	1.38966	3928	0	0
2021.05.05	11:00:00	1.38964	1.39001	1.38843	1.38934	3068	0	0
2021.05.05	12:00:00	1.38934	1.38985	1.38763	1.38946	2178	0	0
2021.05.05	13:00:00	1.38946	1.39262	1.38939	1.39124	2470	0	0
2021.05.05	14:00:00	1.39123	1.39190	1.39064	1.39064	1755	0	0
2021.05.05	15:00:00	1.39064	1.39245	1.38940	1.39064	3523	0	0
2021.05.05	16:00:00	1.39063	1.39135	1.38935	1.38997	3308	0	0
2021.05.05	17:00:00	1.38992	1.39213	1.38907	1.39101	4087	0	0
2021.05.05	18:00:00	1.39101	1.39160	1.39033	1.39122	3006	0	0
2021.05.05	19:00:00	1.39122	1.39141	1.38971	1.39023	2420	0	0
2021.05.05	20:00:00	1.39023	1.39099	1.38983	1.39090	1580	0	0
2021.05.05	21:00:00	1.39087	1.39126	1.39047	1.39084	1666	0	0
2021.05.05	22:00:00	1.39079	1.39116	1.38990	1.39097	3168	0	0
2021.05.05	23:00:00	1.39097	1.39107	1.39026	1.39036	1753	0	0
2021.05.06	00:00:00	1.39046	1.39066	1.38952	1.39048	562	0	11
2021.05.06	01:00:00	1.39048	1.39100	1.39044	1.39056	478	0	0
2021.05.06	02:00:00	1.39056	1.39097	1.39032	1.39090	591	0	0
2021.05.06	03:00:00	1.39089	1.39138	1.38991	1.38995	2135	0	0
2021.05.06	04:00:00	1.38995	1.39111	1.38993	1.39089	2680	0	0
2021.05.06	05:00:00	1.39089	1.39099	1.38853	1.38956	2765	0	0
2021.05.06	06:00:00	1.38956	1.38979	1.38917	1.38954	2041	0	0
2021.05.06	07:00:00	1.38954	1.39000	1.38934	1.38983	1112	0	0
2021.05.06	08:00:00	1.38983	1.39086	1.38970	1.39073	1433	0	0
2021.05.06	09:00:00	1.39072	1.39115	1.38980	1.39029	3000	0	0
2021.05.06	10:00:00	1.39029	1.39137	1.38990	1.39036	3488	0	0
2021.05.06	11:00:00	1.39037	1.39081	1.38978	1.39005	2697	0	0
2021.05.06	12:00:00	1.39004	1.39232	1.38940	1.39172	3066	0	0
2021.05.06	13:00:00	1.39172	1.39186	1.38937	1.38945	2306	0	0
2021.05.06	14:00:00	1.38944	1.39407	1.38567	1.39165	5585	0	0
2021.05.06	15:00:00	1.39166	1.39280	1.38910	1.38925	3864	0	0
2021.05.06	16:00:00	1.38927	1.39113	1.38841	1.38945	4515	0	0
2021.05.06	17:00:00	1.38951	1.38979	1.38631	1.38873	5103	0	0
2021.05.06	18:00:00	1.38873	1.38943	1.38730	1.38793	3207	0	0
2021.05.06	19:00:00	1.38793	1.38955	1.38780	1.38865	2204	0	0
2021.05.06	20:00:00	1.38862	1.38918	1.38857	1.38860	1695	0	0
2021.05.06	21:00:00	1.38860	1.38927	1.38840	1.38861	2024	0	0
2021.05.06	22:00:00	1.38861	1.38993	1.38850	1.38993	2433	0	0
2021.05.06	23:00:00	1.38994	1.38995	1.38877	1.38878	1068	0	0
2021.05.07	00:00:00	1.38878	1.38989	1.38824	1.38868	570	0	22
2021.05.07	01:00:00	1.38867	1.38944	1.38867	1.38940	555	0	0
2021.05.07	02:00:00	1.38922	1.38967	1.38922	1.38955	369	0	0
2021.05.07	03:00:00	1.38954	1.39006	1.38917	1.38969	1396	0	0
2021.05.07	04:00:00	1.38969	1.39071	1.38903	1.39057	1751	0	0
2021.05.07	05:00:00	1.39056	1.39067	1.38986	1.39036	1676	0	0
2021.05.07	06:00:00	1.39041	1.39117	1.39028	1.39098	1410	0	0
2021.05.07	07:00:00	1.39098	1.39109	1.39072	1.39087	1266	0	0
2021.05.07	08:00:00	1.39086	1.39103	1.39040	1.39065	1467	0	0
2021.05.07	09:00:00	1.39067	1.39143	1.38949	1.39077	2648	0	0
2021.05.07	10:00:00	1.39076	1.39288	1.39058	1.39223	3656	0	0
2021.05.07	11:00:00	1.39225	1.39283	1.39164	1.39249	2677	0	0
2021.05.07	12:00:00	1.39253	1.39257	1.39100	1.39191	1775	0	0
2021.05.07	13:00:00	1.39191	1.39254	1.39121	1.39126	2050	0	0
2021.05.07	14:00:00	1.39127	1.39128	1.38956	1.39007	2400	0	0
2021.05.07	15:00:00	1.39007	1.39718	1.38911	1.39533	9106	0	0
2021.05.07	16:00:00	1.39535	1.39589	1.39184	1.39420	8392	0	0
2021.05.07	17:00:00	1.39418	1.39814	1.39412	1.39792	5613	0	0
2021.05.07	18:00:00	1.39792	1.40003	1.39754	1.40000	4051	0	0
2021.05.07	19:00:00	1.39999	1.40000	1.39716	1.39821	3467	0	0
2021.05.07	20:00:00	1.39818	1.39967	1.39802	1.39904	2964	0	0
2021.05.07	21:00:00	1.39904	1.39970	1.39860	1.39969	2067	0	0
2021.05.07	22:00:00	1.39969	1.40057	1.39954	1.40025	1577	0	0
2021.05.07	23:00:00	1.40024	1.40056	1.39858	1.39870	959	0	0
2021.05.10	00:00:00	1.40044	1.40053	1.39941	1.39979	537	0	1
2021.05.10	01:00:00	1.39997	1.40297	1.39976	1.40295	1149	0	0
2021.05.10	02:00:00	1.40295	1.40444	1.40249	1.40406	1128	0	0
2021.05.10	03:00:00	1.40403	1.40406	1.40283	1.40284	2489	0	0
2021.05.10	04:00:00	1.40286	1.40376	1.40272	1.40318	1799	0	0
2021.05.10	05:00:00	1.40316	1.40341	1.40181	1.40185	1495	0	0
2021.05.10	06:00:00	1.40185	1.40219	1.40174	1.40203	782	0	0
2021.05.10	07:00:00	1.40205	1.40290	1.40151	1.40256	807	0	0
2021.05.10	08:00:00	1.40261	1.40579	1.40261	1.40432	2264	0	0
2021.05.10	09:00:00	1.40433	1.40717	1.40432	1.40647	3943	0	0
2021.05.10	10:00:00	1.40647	1.40792	1.40535	1.40760	4822	0	0
2021.05.10	11:00:00	1.40760	1.40964	1.40634	1.40899	3928	0	0
2021.05.10	12:00:00	1.40895	1.40925	1.40807	1.40913	2592	0	0
2021.05.10	13:00:00	1.40914	1.41099	1.40872	1.41002	2613	0	0
2021.05.10	14:00:00	1.41001	1.41194	1.40911	1.41102	3339	0	0
2021.05.10	15:00:00	1.41102	1.41583	1.41072	1.41473	3657	0	0
2021.05.10	16:00:00	1.41472	1.41482	1.41097	1.41111	4895	0	0
2021.05.10	17:00:00	1.41114	1.41477	1.41073	1.41398	4802	0	0
2021.05.10	18:00:00	1.41396	1.41517	1.41274	1.41515	3939	0	0
2021.05.10	19:00:00	1.41515	1.41553	1.41325	1.41426	2416	0	0
2021.05.10	20:00:00	1.41426	1.41523	1.41328	1.41440	2487	0	0
2021.05.10	21:00:00	1.41436	1.41533	1.41281	1.41346	3318	0	0
2021.05.10	22:00:00	1.41342	1.41364	1.41287	1.41323	2932	0	0
2021.05.10	23:00:00	1.41325	1.41350	1.41161	1.41166	2258	0	0
2021.05.11	00:00:00	1.41166	1.41250	1.41139	1.41193	561	0	14
2021.05.11	01:00:00	1.41193	1.41283	1.41188	1.41283	676	0	0
2021.05.11	02:00:00	1.41285	1.41307	1.41240	1.41307	664	0	0
2021.05.11	03:00:00	1.41308	1.41348	1.41130	1.41166	2288	0	0
2021.05.11	04:00:00	1.41167	1.41257	1.41132	1.41173	2733	0	0
2021.05.11	05:00:00	1.41174	1.41300	1.41147	1.41274	2384	0	0
2021.05.11	06:00:00	1.41275	1.41297	1.41183	1.41208	1712	0	0
2021.05.11	07:00:00	1.41208	1.41328	1.41208	1.41254	1353	0	0
2021.05.11	08:00:00	1.41255	1.41324	1.41209	1.41273	1421	0	0
2021.05.11	09:00:00	1.41277	1.41310	1.41069	1.41105	3047	0	0
2021.05.11	10:00:00	1.41105	1.41371	1.41085	1.41245	4668	0	0
2021.05.11	11:00:00	1.41245	1.41436	1.41041	1.41408	3630	0	0
2021.05.11	12:00:00	1.41408	1.41470	1.41288	1.41353	2978	0	0
2021.05.11	13:00:00	1.41352	1.41467	1.41246	1.41260	2931	0	0
2021.05.11	14:00:00	1.41257	1.41512	1.41210	1.41458	3016	0	0
2021.05.11	15:00:00	1.41458	1.41578	1.41406	1.41515	3869	0	0
2021.05.11	16:00:00	1.41516	1.41575	1.41165	1.41539	6949	0	0
2021.05.11	17:00:00	1.41538	1.41544	1.41305	1.41439	5889	0	0
2021.05.11	18:00:00	1.41437	1.41550	1.41304	1.41483	5030	0	0
2021.05.11	19:00:00	1.41483	1.41662	1.41449	1.41645	4006	0	0
2021.05.11	20:00:00	1.41643	1.41656	1.41499	1.41618	2899	0	0
2021.05.11	21:00:00	1.41618	1.41620	1.41473	1.41576	2988	0	0
2021.05.11	22:00:00	1.41576	1.41583	1.41407	1.41427	2450	0	0
2021.05.11	23:00:00	1.41426	1.41434	1.41375	1.41410	1182	0	0
2021.05.12	00:00:00	1.41411	1.41460	1.41340	1.41408	1753	0	0
2021.05.12	01:00:00	1.41435	1.41466	1.41377	1.41413	756	0	0
