<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.21	11:00:00	1.36086	1.36343	1.35979	1.36284	4228	0	0
2021.07.21	12:00:00	1.36284	1.36388	1.36152	1.36355	2766	0	0
2021.07.21	13:00:00	1.36355	1.36378	1.36020	1.36068	3085	0	0
2021.07.21	14:00:00	1.36068	1.36214	1.35961	1.36214	3851	0	0
2021.07.21	15:00:00	1.36214	1.36367	1.36189	1.36360	5156	0	0
2021.07.21	16:00:00	1.36357	1.36797	1.36350	1.36774	5980	0	0
2021.07.21	17:00:00	1.36776	1.36875	1.36711	1.36738	6513	0	0
2021.07.21	18:00:00	1.36737	1.36944	1.36711	1.36936	4987	0	0
2021.07.21	19:00:00	1.36934	1.36991	1.36834	1.36982	2768	0	0
2021.07.21	20:00:00	1.36982	1.37210	1.36974	1.37112	2874	0	0
2021.07.21	21:00:00	1.37113	1.37170	1.37075	1.37160	1590	0	0
2021.07.21	22:00:00	1.37160	1.37230	1.37156	1.37189	1905	0	0
2021.07.21	23:00:00	1.37190	1.37201	1.37107	1.37159	1570	0	0
2021.07.22	00:00:00	1.37135	1.37143	1.37070	1.37120	602	0	23
2021.07.22	01:00:00	1.37126	1.37153	1.37110	1.37143	446	0	6
2021.07.22	02:00:00	1.37147	1.37157	1.37112	1.37118	654	0	0
2021.07.22	03:00:00	1.37116	1.37136	1.36977	1.36983	1995	0	0
2021.07.22	04:00:00	1.36983	1.37096	1.36907	1.37084	1797	0	0
2021.07.22	05:00:00	1.37087	1.37102	1.36994	1.36997	1825	0	0
2021.07.22	06:00:00	1.36996	1.37099	1.36996	1.37090	1532	0	0
2021.07.22	07:00:00	1.37090	1.37192	1.37089	1.37158	1269	0	0
2021.07.22	08:00:00	1.37158	1.37211	1.37111	1.37161	1729	0	0
2021.07.22	09:00:00	1.37160	1.37395	1.37131	1.37366	3299	0	0
2021.07.22	10:00:00	1.37367	1.37582	1.37357	1.37405	4901	0	0
2021.07.22	11:00:00	1.37405	1.37474	1.37143	1.37320	4030	0	0
2021.07.22	12:00:00	1.37320	1.37496	1.37247	1.37496	2976	0	0
2021.07.22	13:00:00	1.37496	1.37684	1.37442	1.37595	3066	0	0
2021.07.22	14:00:00	1.37596	1.37739	1.37491	1.37731	5320	0	0
2021.07.22	15:00:00	1.37731	1.37799	1.37576	1.37683	7105	0	0
2021.07.22	16:00:00	1.37683	1.37870	1.37640	1.37664	5744	0	0
2021.07.22	17:00:00	1.37668	1.37705	1.37461	1.37556	6035	0	0
2021.07.22	18:00:00	1.37553	1.37583	1.37430	1.37466	4773	0	0
2021.07.22	19:00:00	1.37465	1.37664	1.37400	1.37659	3089	0	0
2021.07.22	20:00:00	1.37659	1.37702	1.37621	1.37698	2690	0	0
2021.07.22	21:00:00	1.37698	1.37786	1.37695	1.37740	1976	0	0
2021.07.22	22:00:00	1.37739	1.37758	1.37650	1.37669	1355	0	0
2021.07.22	23:00:00	1.37669	1.37696	1.37644	1.37683	1072	0	0
2021.07.23	00:00:00	1.37656	1.37666	1.37360	1.37606	1884	0	7
2021.07.23	01:00:00	1.37600	1.37695	1.37594	1.37689	708	0	3
2021.07.23	02:00:00	1.37690	1.37762	1.37660	1.37727	963	0	0
2021.07.23	03:00:00	1.37725	1.37799	1.37688	1.37739	1522	0	0
2021.07.23	04:00:00	1.37739	1.37760	1.37647	1.37658	1261	0	0
2021.07.23	05:00:00	1.37658	1.37667	1.37560	1.37637	1276	0	0
2021.07.23	06:00:00	1.37637	1.37669	1.37604	1.37608	1327	0	0
2021.07.23	07:00:00	1.37606	1.37613	1.37562	1.37574	1362	0	0
2021.07.23	08:00:00	1.37576	1.37660	1.37557	1.37613	1317	0	0
2021.07.23	09:00:00	1.37609	1.37611	1.37475	1.37482	3721	0	0
2021.07.23	10:00:00	1.37482	1.37531	1.37327	1.37429	5720	0	0
2021.07.23	11:00:00	1.37430	1.37453	1.37241	1.37314	5194	0	0
2021.07.23	12:00:00	1.37312	1.37443	1.37267	1.37350	4206	0	0
2021.07.23	13:00:00	1.37350	1.37418	1.37261	1.37361	3878	0	0
2021.07.23	14:00:00	1.37364	1.37407	1.37199	1.37352	4216	0	0
2021.07.23	15:00:00	1.37352	1.37679	1.37350	1.37668	4469	0	0
2021.07.23	16:00:00	1.37668	1.37728	1.37493	1.37512	5981	0	0
2021.07.23	17:00:00	1.37512	1.37539	1.37441	1.37505	5752	0	0
2021.07.23	18:00:00	1.37504	1.37614	1.37493	1.37494	3270	0	0
2021.07.23	19:00:00	1.37494	1.37614	1.37483	1.37589	2173	0	0
2021.07.23	20:00:00	1.37588	1.37629	1.37581	1.37594	1073	0	0
2021.07.23	21:00:00	1.37594	1.37599	1.37503	1.37531	1848	0	0
2021.07.23	22:00:00	1.37530	1.37548	1.37484	1.37498	771	0	0
2021.07.23	23:00:00	1.37493	1.37518	1.37463	1.37463	1075	0	0
2021.07.26	00:00:00	1.37524	1.37625	1.37392	1.37543	820	0	46
2021.07.26	01:00:00	1.37543	1.37637	1.37482	1.37585	726	0	7
2021.07.26	02:00:00	1.37591	1.37610	1.37557	1.37567	665	0	0
2021.07.26	03:00:00	1.37570	1.37579	1.37405	1.37472	3038	0	0
2021.07.26	04:00:00	1.37472	1.37522	1.37414	1.37508	3443	0	0
2021.07.26	05:00:00	1.37508	1.37563	1.37458	1.37460	2887	0	0
2021.07.26	06:00:00	1.37460	1.37501	1.37413	1.37478	1576	0	0
2021.07.26	07:00:00	1.37478	1.37554	1.37466	1.37538	1326	0	0
2021.07.26	08:00:00	1.37538	1.37612	1.37527	1.37599	1300	0	0
2021.07.26	09:00:00	1.37595	1.37596	1.37366	1.37488	2979	0	0
2021.07.26	10:00:00	1.37488	1.37729	1.37393	1.37574	5100	0	0
2021.07.26	11:00:00	1.37582	1.37700	1.37413	1.37677	4708	0	0
2021.07.26	12:00:00	1.37677	1.37984	1.37634	1.37928	4408	0	0
2021.07.26	13:00:00	1.37928	1.37992	1.37833	1.37843	2847	0	0
2021.07.26	14:00:00	1.37838	1.37973	1.37781	1.37942	3656	0	0
2021.07.26	15:00:00	1.37947	1.38000	1.37733	1.37788	3973	0	0
2021.07.26	16:00:00	1.37788	1.38254	1.37770	1.38151	5469	0	0
2021.07.26	17:00:00	1.38151	1.38326	1.38140	1.38239	5572	0	0
2021.07.26	18:00:00	1.38239	1.38321	1.38177	1.38293	3736	0	0
2021.07.26	19:00:00	1.38288	1.38333	1.38243	1.38273	2019	0	0
2021.07.26	20:00:00	1.38273	1.38293	1.38213	1.38214	1441	0	0
2021.07.26	21:00:00	1.38213	1.38226	1.38137	1.38138	1764	0	0
2021.07.26	22:00:00	1.38137	1.38228	1.38108	1.38223	1557	0	0
2021.07.26	23:00:00	1.38223	1.38232	1.38160	1.38184	2164	0	0
2021.07.27	00:00:00	1.38164	1.38256	1.38156	1.38207	999	0	6
2021.07.27	01:00:00	1.38231	1.38243	1.38171	1.38194	1260	0	4
2021.07.27	02:00:00	1.38197	1.38289	1.38197	1.38262	821	0	0
2021.07.27	03:00:00	1.38262	1.38318	1.38225	1.38245	1671	0	0
2021.07.27	04:00:00	1.38245	1.38264	1.38185	1.38231	2598	0	0
2021.07.27	05:00:00	1.38231	1.38270	1.38187	1.38229	1984	0	0
2021.07.27	06:00:00	1.38228	1.38297	1.38192	1.38280	2746	0	0
2021.07.27	07:00:00	1.38280	1.38291	1.38240	1.38279	1858	0	0
2021.07.27	08:00:00	1.38279	1.38288	1.38217	1.38244	1990	0	0
2021.07.27	09:00:00	1.38244	1.38244	1.38102	1.38135	3026	0	0
2021.07.27	10:00:00	1.38135	1.38135	1.37773	1.37938	5975	0	0
2021.07.27	11:00:00	1.37937	1.37963	1.37669	1.37793	5156	0	0
2021.07.27	12:00:00	1.37790	1.37987	1.37753	1.37786	4459	0	0
2021.07.27	13:00:00	1.37786	1.37930	1.37737	1.37922	3217	0	0
2021.07.27	14:00:00	1.37922	1.38027	1.37834	1.38015	2944	0	0
2021.07.27	15:00:00	1.38016	1.38239	1.38009	1.38234	3733	0	0
2021.07.27	16:00:00	1.38236	1.38271	1.38039	1.38159	5746	0	0
2021.07.27	17:00:00	1.38161	1.38828	1.38053	1.38800	7478	0	0
2021.07.27	18:00:00	1.38800	1.38920	1.38712	1.38833	5224	0	0
2021.07.27	19:00:00	1.38834	1.38891	1.38791	1.38847	3397	0	0
2021.07.27	20:00:00	1.38848	1.38927	1.38838	1.38895	2480	0	0
2021.07.27	21:00:00	1.38895	1.38941	1.38867	1.38868	2533	0	0
2021.07.27	22:00:00	1.38870	1.38874	1.38760	1.38850	1617	0	0
2021.07.27	23:00:00	1.38850	1.38866	1.38775	1.38785	1753	0	0
2021.07.28	00:00:00	1.38772	1.38818	1.38742	1.38804	1231	0	10
2021.07.28	01:00:00	1.38795	1.38835	1.38759	1.38786	740	0	9
2021.07.28	02:00:00	1.38785	1.38834	1.38781	1.38815	1189	0	1
2021.07.28	03:00:00	1.38819	1.38897	1.38739	1.38763	1687	0	0
2021.07.28	04:00:00	1.38764	1.38899	1.38764	1.38837	2665	0	0
2021.07.28	05:00:00	1.38837	1.38852	1.38755	1.38846	1195	0	0
2021.07.28	06:00:00	1.38845	1.38845	1.38735	1.38746	1155	0	0
2021.07.28	07:00:00	1.38745	1.38766	1.38707	1.38707	675	0	0
2021.07.28	08:00:00	1.38707	1.38751	1.38643	1.38746	1504	0	0
2021.07.28	09:00:00	1.38744	1.38807	1.38634	1.38720	2250	0	0
2021.07.28	10:00:00	1.38722	1.38949	1.38692	1.38728	3759	0	0
2021.07.28	11:00:00	1.38728	1.38948	1.38620	1.38943	3976	0	0
2021.07.28	12:00:00	1.38943	1.38945	1.38721	1.38747	2903	0	0
2021.07.28	13:00:00	1.38747	1.38814	1.38678	1.38814	3090	0	0
2021.07.28	14:00:00	1.38813	1.38848	1.38647	1.38796	3320	0	0
2021.07.28	15:00:00	1.38795	1.38817	1.38642	1.38681	3055	0	0
2021.07.28	16:00:00	1.38681	1.38786	1.38450	1.38497	4484	0	0
2021.07.28	17:00:00	1.38496	1.38794	1.38473	1.38695	5007	0	0
2021.07.28	18:00:00	1.38695	1.38866	1.38639	1.38833	2989	0	0
2021.07.28	19:00:00	1.38833	1.38894	1.38802	1.38847	1773	0	0
2021.07.28	20:00:00	1.38847	1.38870	1.38746	1.38793	1430	0	0
2021.07.28	21:00:00	1.38793	1.39098	1.38433	1.39049	12005	0	0
2021.07.28	22:00:00	1.39049	1.39107	1.38970	1.39079	4712	0	0
2021.07.28	23:00:00	1.39080	1.39107	1.39014	1.39028	2612	0	0
2021.07.29	00:00:00	1.39007	1.39072	1.39007	1.39042	452	0	22
2021.07.29	01:00:00	1.39050	1.39079	1.39034	1.39069	891	0	10
2021.07.29	02:00:00	1.39074	1.39083	1.39040	1.39057	845	0	1
2021.07.29	03:00:00	1.39057	1.39083	1.38980	1.39042	1337	0	0
2021.07.29	04:00:00	1.39043	1.39141	1.39027	1.39138	1632	0	0
2021.07.29	05:00:00	1.39138	1.39280	1.39120	1.39234	2021	0	0
2021.07.29	06:00:00	1.39234	1.39295	1.39217	1.39268	1916	0	0
2021.07.29	07:00:00	1.39268	1.39315	1.39248	1.39287	721	0	0
2021.07.29	08:00:00	1.39287	1.39398	1.39268	1.39336	1152	0	0
2021.07.29	09:00:00	1.39341	1.39394	1.39285	1.39285	2974	0	0
2021.07.29	10:00:00	1.39290	1.39506	1.39276	1.39382	3300	0	0
2021.07.29	11:00:00	1.39382	1.39700	1.39345	1.39584	3446	0	0
2021.07.29	12:00:00	1.39584	1.39594	1.39458	1.39508	2569	0	0
2021.07.29	13:00:00	1.39508	1.39611	1.39495	1.39588	2745	0	0
2021.07.29	14:00:00	1.39587	1.39649	1.39551	1.39627	2496	0	0
2021.07.29	15:00:00	1.39630	1.39728	1.39513	1.39545	3919	0	0
2021.07.29	16:00:00	1.39548	1.39801	1.39514	1.39774	4290	0	0
2021.07.29	17:00:00	1.39775	1.39817	1.39637	1.39770	5021	0	0
2021.07.29	18:00:00	1.39768	1.39803	1.39638	1.39661	3077	0	0
2021.07.29	19:00:00	1.39661	1.39661	1.39576	1.39645	1937	0	0
2021.07.29	20:00:00	1.39645	1.39684	1.39617	1.39674	1479	0	0
2021.07.29	21:00:00	1.39674	1.39707	1.39634	1.39706	1320	0	0
2021.07.29	22:00:00	1.39706	1.39707	1.39630	1.39636	1734	0	0
2021.07.29	23:00:00	1.39640	1.39657	1.39587	1.39619	1608	0	0
2021.07.30	00:00:00	1.39599	1.39619	1.39512	1.39576	960	0	7
2021.07.30	01:00:00	1.39576	1.39691	1.39573	1.39683	478	0	9
2021.07.30	02:00:00	1.39686	1.39710	1.39630	1.39634	784	0	0
2021.07.30	03:00:00	1.39633	1.39638	1.39482	1.39486	2817	0	0
2021.07.30	04:00:00	1.39486	1.39519	1.39444	1.39510	2714	0	0
2021.07.30	05:00:00	1.39511	1.39564	1.39496	1.39546	2330	0	0
2021.07.30	06:00:00	1.39546	1.39556	1.39412	1.39424	1370	0	0
2021.07.30	07:00:00	1.39425	1.39512	1.39424	1.39484	895	0	0
2021.07.30	08:00:00	1.39484	1.39484	1.39343	1.39388	1804	0	0
2021.07.30	09:00:00	1.39388	1.39512	1.39384	1.39511	1788	0	0
2021.07.30	10:00:00	1.39511	1.39692	1.39488	1.39659	2822	0	0
2021.07.30	11:00:00	1.39659	1.39793	1.39576	1.39765	2658	0	0
2021.07.30	12:00:00	1.39765	1.39832	1.39666	1.39741	3157	0	0
2021.07.30	13:00:00	1.39740	1.39791	1.39608	1.39703	2579	0	0
2021.07.30	14:00:00	1.39703	1.39749	1.39537	1.39562	2926	0	0
2021.07.30	15:00:00	1.39561	1.39684	1.39475	1.39488	2829	0	0
2021.07.30	16:00:00	1.39491	1.39605	1.39347	1.39525	4021	0	0
2021.07.30	17:00:00	1.39525	1.39552	1.38986	1.39064	5937	0	0
2021.07.30	18:00:00	1.39065	1.39132	1.38904	1.39123	4948	0	0
2021.07.30	19:00:00	1.39123	1.39130	1.38989	1.38991	2623	0	0
2021.07.30	20:00:00	1.38998	1.39056	1.38938	1.38966	1672	0	0
2021.07.30	21:00:00	1.38964	1.38966	1.38875	1.38914	2086	0	0
2021.07.30	22:00:00	1.38914	1.39004	1.38905	1.38984	1767	0	0
2021.07.30	23:00:00	1.38983	1.39126	1.38948	1.39070	1860	0	0
2021.08.02	00:00:00	1.38912	1.39041	1.38839	1.38948	324	0	19
2021.08.02	01:00:00	1.38948	1.39033	1.38934	1.39006	440	0	4
2021.08.02	02:00:00	1.39007	1.39018	1.38936	1.38953	626	0	1
2021.08.02	03:00:00	1.38954	1.39046	1.38922	1.39006	2200	0	0
2021.08.02	04:00:00	1.39006	1.39037	1.38890	1.38930	1666	0	0
2021.08.02	05:00:00	1.38929	1.38976	1.38865	1.38974	1928	0	0
2021.08.02	06:00:00	1.38974	1.38997	1.38933	1.38985	1092	0	0
2021.08.02	07:00:00	1.38985	1.39036	1.38985	1.38990	602	0	0
2021.08.02	08:00:00	1.38989	1.39116	1.38964	1.39081	1058	0	0
2021.08.02	09:00:00	1.39081	1.39193	1.38993	1.39153	2505	0	0
2021.08.02	10:00:00	1.39153	1.39296	1.39133	1.39172	3034	0	0
2021.08.02	11:00:00	1.39163	1.39323	1.39092	1.39212	2787	0	0
2021.08.02	12:00:00	1.39214	1.39247	1.39110	1.39193	1848	0	0
2021.08.02	13:00:00	1.39187	1.39231	1.38976	1.39000	2547	0	0
2021.08.02	14:00:00	1.38998	1.39083	1.38935	1.39001	2010	0	0
2021.08.02	15:00:00	1.39001	1.39045	1.38842	1.38900	3134	0	0
2021.08.02	16:00:00	1.38899	1.39149	1.38895	1.39083	4092	0	0
2021.08.02	17:00:00	1.39084	1.39181	1.38898	1.38979	6318	0	0
2021.08.02	18:00:00	1.38981	1.39041	1.38841	1.38844	3662	0	0
2021.08.02	19:00:00	1.38850	1.38980	1.38756	1.38949	2874	0	0
2021.08.02	20:00:00	1.38951	1.38952	1.38853	1.38884	2024	0	0
2021.08.02	21:00:00	1.38884	1.38947	1.38873	1.38941	1723	0	0
2021.08.02	22:00:00	1.38941	1.38942	1.38832	1.38912	1591	0	0
2021.08.02	23:00:00	1.38911	1.38911	1.38794	1.38871	1356	0	0
2021.08.03	00:00:00	1.38849	1.38852	1.38703	1.38826	387	0	9
2021.08.03	01:00:00	1.38832	1.38933	1.38831	1.38897	572	0	6
2021.08.03	02:00:00	1.38897	1.38914	1.38876	1.38905	849	0	0
2021.08.03	03:00:00	1.38903	1.39010	1.38891	1.38940	1599	0	0
2021.08.03	04:00:00	1.38940	1.38980	1.38868	1.38970	1458	0	0
2021.08.03	05:00:00	1.38970	1.38974	1.38901	1.38917	1377	0	0
2021.08.03	06:00:00	1.38917	1.38967	1.38897	1.38929	1589	0	0
2021.08.03	07:00:00	1.38927	1.39044	1.38925	1.38951	2016	0	0
2021.08.03	08:00:00	1.38951	1.38964	1.38902	1.38927	1596	0	0
2021.08.03	09:00:00	1.38931	1.38999	1.38879	1.38978	2696	0	0
2021.08.03	10:00:00	1.38979	1.39219	1.38969	1.39133	3191	0	0
2021.08.03	11:00:00	1.39133	1.39249	1.39102	1.39132	2608	0	0
2021.08.03	12:00:00	1.39131	1.39176	1.39070	1.39151	2393	0	0
2021.08.03	13:00:00	1.39150	1.39355	1.39135	1.39355	2389	0	0
2021.08.03	14:00:00	1.39355	1.39389	1.39244	1.39325	2419	0	0
2021.08.03	15:00:00	1.39326	1.39326	1.39148	1.39216	4270	0	0
2021.08.03	16:00:00	1.39224	1.39244	1.38827	1.38865	5875	0	0
2021.08.03	17:00:00	1.38865	1.39062	1.38842	1.38926	5926	0	0
2021.08.03	18:00:00	1.38926	1.39082	1.38892	1.39053	4306	0	0
2021.08.03	19:00:00	1.39053	1.39184	1.39042	1.39171	2056	0	0
2021.08.03	20:00:00	1.39172	1.39181	1.39075	1.39094	1902	0	0
2021.08.03	21:00:00	1.39098	1.39176	1.39078	1.39148	1208	0	0
2021.08.03	22:00:00	1.39148	1.39190	1.39135	1.39186	1181	0	0
2021.08.03	23:00:00	1.39185	1.39186	1.39108	1.39156	1336	0	0
2021.08.04	00:00:00	1.39139	1.39156	1.39101	1.39104	295	0	25
2021.08.04	01:00:00	1.39090	1.39157	1.39090	1.39154	530	0	7
2021.08.04	02:00:00	1.39154	1.39177	1.39141	1.39167	821	0	3
2021.08.04	03:00:00	1.39167	1.39170	1.39004	1.39027	1312	0	0
2021.08.04	04:00:00	1.39027	1.39240	1.39027	1.39232	1300	0	0
2021.08.04	05:00:00	1.39233	1.39293	1.39193	1.39274	771	0	0
2021.08.04	06:00:00	1.39273	1.39330	1.39238	1.39246	694	0	0
2021.08.04	07:00:00	1.39246	1.39281	1.39208	1.39263	492	0	0
2021.08.04	08:00:00	1.39263	1.39294	1.39210	1.39258	1008	0	0
2021.08.04	09:00:00	1.39252	1.39445	1.39219	1.39418	1995	0	0
2021.08.04	10:00:00	1.39418	1.39472	1.39318	1.39419	3544	0	0
2021.08.04	11:00:00	1.39415	1.39430	1.39182	1.39316	3166	0	0
2021.08.04	12:00:00	1.39316	1.39388	1.39219	1.39363	2139	0	0
2021.08.04	13:00:00	1.39362	1.39388	1.39223	1.39253	2091	0	0
2021.08.04	14:00:00	1.39253	1.39349	1.39186	1.39278	2605	0	0
2021.08.04	15:00:00	1.39281	1.39421	1.39232	1.39393	4839	0	0
2021.08.04	16:00:00	1.39391	1.39576	1.39340	1.39480	4136	0	0
2021.08.04	17:00:00	1.39482	1.39501	1.39011	1.39086	7758	0	0
2021.08.04	18:00:00	1.39086	1.39131	1.39001	1.39116	5302	0	0
2021.08.04	19:00:00	1.39114	1.39118	1.38935	1.38976	2927	0	0
2021.08.04	20:00:00	1.38977	1.39035	1.38966	1.39025	1739	0	0
2021.08.04	21:00:00	1.39025	1.39056	1.38887	1.38895	1400	0	0
2021.08.04	22:00:00	1.38895	1.38926	1.38872	1.38874	1255	0	0
2021.08.04	23:00:00	1.38874	1.38908	1.38857	1.38887	1327	0	0
2021.08.05	00:00:00	1.38876	1.38886	1.38842	1.38864	357	0	3
2021.08.05	01:00:00	1.38863	1.38878	1.38848	1.38872	378	0	4
2021.08.05	02:00:00	1.38872	1.38894	1.38854	1.38893	507	0	3
2021.08.05	03:00:00	1.38893	1.38976	1.38857	1.38870	1582	0	0
2021.08.05	04:00:00	1.38872	1.38943	1.38853	1.38897	1169	0	0
2021.08.05	05:00:00	1.38897	1.38897	1.38776	1.38843	690	0	0
2021.08.05	06:00:00	1.38843	1.38917	1.38841	1.38903	774	0	0
2021.08.05	07:00:00	1.38903	1.38929	1.38897	1.38903	647	0	0
2021.08.05	08:00:00	1.38903	1.38963	1.38899	1.38947	836	0	0
2021.08.05	09:00:00	1.38940	1.38988	1.38722	1.38983	2807	0	0
2021.08.05	10:00:00	1.38983	1.39245	1.38983	1.39239	3720	0	0
2021.08.05	11:00:00	1.39239	1.39239	1.39040	1.39151	3077	0	0
2021.08.05	12:00:00	1.39151	1.39281	1.39063	1.39176	2979	0	0
2021.08.05	13:00:00	1.39176	1.39287	1.39176	1.39224	3120	0	0
2021.08.05	14:00:00	1.39209	1.39459	1.39017	1.39247	6038	0	0
2021.08.05	15:00:00	1.39257	1.39394	1.39038	1.39060	4023	0	0
2021.08.05	16:00:00	1.39052	1.39262	1.38993	1.39111	5103	0	0
2021.08.05	17:00:00	1.39111	1.39489	1.39062	1.39324	5149	0	0
2021.08.05	18:00:00	1.39324	1.39363	1.39230	1.39281	3514	0	0
2021.08.05	19:00:00	1.39281	1.39330	1.39240	1.39314	1604	0	0
2021.08.05	20:00:00	1.39314	1.39382	1.39290	1.39355	1584	0	0
2021.08.05	21:00:00	1.39355	1.39364	1.39278	1.39319	1595	0	0
2021.08.05	22:00:00	1.39319	1.39337	1.39259	1.39312	2351	0	0
2021.08.05	23:00:00	1.39312	1.39312	1.39260	1.39297	1024	0	0
2021.08.06	00:00:00	1.39268	1.39323	1.39224	1.39267	1310	0	15
2021.08.06	01:00:00	1.39282	1.39313	1.39276	1.39290	386	0	3
2021.08.06	02:00:00	1.39286	1.39305	1.39268	1.39275	554	0	0
2021.08.06	03:00:00	1.39275	1.39293	1.39167	1.39185	809	0	0
2021.08.06	04:00:00	1.39186	1.39218	1.39153	1.39185	1468	0	0
2021.08.06	05:00:00	1.39188	1.39199	1.39153	1.39196	1026	0	0
2021.08.06	06:00:00	1.39195	1.39234	1.39173	1.39213	632	0	0
2021.08.06	07:00:00	1.39212	1.39215	1.39171	1.39208	699	0	2
2021.08.06	08:00:00	1.39208	1.39225	1.39153	1.39212	971	0	0
2021.08.06	09:00:00	1.39206	1.39288	1.39180	1.39286	1899	0	0
2021.08.06	10:00:00	1.39286	1.39327	1.39101	1.39210	3010	0	0
2021.08.06	11:00:00	1.39209	1.39275	1.39124	1.39174	2008	0	0
2021.08.06	12:00:00	1.39175	1.39299	1.39068	1.39117	2519	0	0
2021.08.06	13:00:00	1.39117	1.39175	1.39079	1.39082	2533	0	0
2021.08.06	14:00:00	1.39085	1.39211	1.39047	1.39172	1732	0	0
2021.08.06	15:00:00	1.39173	1.39285	1.38940	1.39022	7292	0	0
2021.08.06	16:00:00	1.39022	1.39072	1.38834	1.38874	5666	0	0
2021.08.06	17:00:00	1.38873	1.38878	1.38632	1.38679	3528	0	0
2021.08.06	18:00:00	1.38676	1.38735	1.38613	1.38711	2597	0	0
2021.08.06	19:00:00	1.38711	1.38723	1.38647	1.38656	1188	0	0
2021.08.06	20:00:00	1.38657	1.38751	1.38650	1.38746	941	0	0
2021.08.06	21:00:00	1.38746	1.38780	1.38732	1.38738	1060	0	0
2021.08.06	22:00:00	1.38737	1.38816	1.38731	1.38774	1167	0	0
2021.08.06	23:00:00	1.38774	1.38805	1.38733	1.38741	1154	0	0
2021.08.09	00:00:00	1.38692	1.38830	1.38692	1.38795	757	0	50
2021.08.09	01:00:00	1.38786	1.38797	1.38610	1.38676	1763	0	4
2021.08.09	02:00:00	1.38676	1.38704	1.38579	1.38665	2322	0	0
2021.08.09	03:00:00	1.38665	1.38684	1.38548	1.38605	1513	0	0
2021.08.09	04:00:00	1.38611	1.38681	1.38560	1.38575	1730	0	0
2021.08.09	05:00:00	1.38581	1.38680	1.38573	1.38659	1449	0	0
2021.08.09	06:00:00	1.38659	1.38693	1.38648	1.38680	777	0	0
2021.08.09	07:00:00	1.38682	1.38703	1.38668	1.38698	468	0	2
2021.08.09	08:00:00	1.38698	1.38730	1.38668	1.38668	679	0	0
2021.08.09	09:00:00	1.38670	1.38895	1.38648	1.38799	2234	0	0
2021.08.09	10:00:00	1.38798	1.38904	1.38648	1.38656	2867	0	0
2021.08.09	11:00:00	1.38656	1.38656	1.38501	1.38575	2186	0	0
2021.08.09	12:00:00	1.38574	1.38944	1.38558	1.38914	2195	0	0
2021.08.09	13:00:00	1.38914	1.38923	1.38790	1.38792	2560	0	0
2021.08.09	14:00:00	1.38792	1.38890	1.38696	1.38751	2725	0	0
2021.08.09	15:00:00	1.38751	1.38857	1.38730	1.38831	3487	0	0
2021.08.09	16:00:00	1.38831	1.38895	1.38662	1.38684	4543	0	0
2021.08.09	17:00:00	1.38685	1.38705	1.38458	1.38479	4328	0	0
2021.08.09	18:00:00	1.38478	1.38609	1.38472	1.38506	2906	0	0
2021.08.09	19:00:00	1.38506	1.38524	1.38407	1.38473	1776	0	0
2021.08.09	20:00:00	1.38473	1.38517	1.38458	1.38507	1195	0	0
2021.08.09	21:00:00	1.38507	1.38585	1.38506	1.38530	1437	0	0
2021.08.09	22:00:00	1.38531	1.38552	1.38461	1.38463	1670	0	0
2021.08.09	23:00:00	1.38463	1.38497	1.38452	1.38462	1296	0	0
2021.08.10	00:00:00	1.38468	1.38529	1.38405	1.38511	543	0	12
2021.08.10	01:00:00	1.38530	1.38530	1.38447	1.38468	418	0	11
2021.08.10	02:00:00	1.38469	1.38480	1.38442	1.38466	432	0	3
2021.08.10	03:00:00	1.38464	1.38511	1.38425	1.38506	799	0	0
2021.08.10	04:00:00	1.38510	1.38513	1.38367	1.38393	1415	0	1
2021.08.10	05:00:00	1.38393	1.38436	1.38363	1.38425	965	0	0
2021.08.10	06:00:00	1.38424	1.38486	1.38418	1.38474	864	0	1
2021.08.10	07:00:00	1.38470	1.38494	1.38430	1.38444	685	0	0
2021.08.10	08:00:00	1.38445	1.38496	1.38439	1.38466	717	0	1
2021.08.10	09:00:00	1.38466	1.38534	1.38400	1.38505	2158	0	0
2021.08.10	10:00:00	1.38504	1.38605	1.38401	1.38522	2748	0	0
2021.08.10	11:00:00	1.38522	1.38725	1.38519	1.38643	2369	0	0
2021.08.10	12:00:00	1.38643	1.38654	1.38515	1.38603	2240	0	0
2021.08.10	13:00:00	1.38603	1.38623	1.38529	1.38602	2110	0	0
2021.08.10	14:00:00	1.38608	1.38647	1.38561	1.38610	2374	0	0
2021.08.10	15:00:00	1.38619	1.38646	1.38513	1.38522	2238	0	0
2021.08.10	16:00:00	1.38523	1.38567	1.38381	1.38434	3549	0	0
2021.08.10	17:00:00	1.38435	1.38681	1.38327	1.38483	4160	0	0
2021.08.10	18:00:00	1.38480	1.38484	1.38370	1.38378	2871	0	0
2021.08.10	19:00:00	1.38378	1.38410	1.38277	1.38324	1908	0	0
2021.08.10	20:00:00	1.38324	1.38381	1.38310	1.38380	1398	0	0
2021.08.10	21:00:00	1.38380	1.38432	1.38348	1.38399	1126	0	0
2021.08.10	22:00:00	1.38399	1.38413	1.38343	1.38348	886	0	0
2021.08.10	23:00:00	1.38347	1.38399	1.38347	1.38387	1680	0	0
